109	19974	2.84	2.31
110	19974	2.53	2.1
111	19974	2.22	1.88
112	19974	1.94	1.66
113	19974	1.66	1.43
105	19975	1.08	-4.44
106	19975	1.01	-4.03
107	19975	0.93	-3.61
108	19975	0.85	-3.19
109	19975	0.77	-2.77
110	19975	0.62	-2.32
111	19975	0.47	-1.88
112	19975	0.29	-1.42
113	19975	0.11	-0.97
105	19976	4.77	1.01
106	19976	4.37	0.89
107	19976	3.97	0.77
108	19976	3.56	0.65
109	19976	3.14	0.54
110	19976	2.78	0.38
111	19976	2.43	0.22
112	19976	2.07	0.06
113	19976	1.75	-0.12
126	19977	0.31	6.73
127	19977	0.29	6.33
128	19977	0.27	5.93
129	19977	0.26	5.53
130	19977	0.24	5.13
131	19977	0.22	4.73
132	19977	0.2	4.33
133	19977	0.18	3.93
134	19977	0.16	3.53
126	19978	6.98	-0.18
127	19978	6.58	-0.17
128	19978	6.18	-0.16
129	19978	5.78	-0.15
130	19978	5.38	-0.13
131	19978	4.98	-0.1
132	19978	4.58	-0.07
133	19978	4.16	-0.03
134	19978	3.74	0.01
126	19979	-4.01	-5.72
127	19979	-3.78	-5.39
128	19979	-3.55	-5.06
129	19979	-3.32	-4.74
130	19979	-3.08	-4.42
131	19979	-2.83	-4.11
132	19979	-2.57	-3.8
133	19979	-2.31	-3.49
134	19979	-2.04	-3.17
126	19980	6.05	-4.04
127	19980	5.72	-3.81
128	19980	5.39	-3.59
129	19980	5.05	-3.37
130	19980	4.72	-3.16
131	19980	4.39	-2.96
132	19980	4.06	-2.76
133	19980	3.74	-2.57
134	19980	3.44	-2.37
126	19981	-6.45	-2.97
127	19981	-6.08	-2.8
128	19981	-5.72	-2.63
129	19981	-5.36	-2.46
130	19981	-5.01	-2.28
131	19981	-4.66	-2.1
132	19981	-4.33	-1.92
133	19981	-4.0	-1.73
134	19981	-3.68	-1.56
147	19977	0.42	9.13
148	19977	0.4	8.73
149	19977	0.38	8.33
150	19977	0.37	7.93
151	19977	0.35	7.53
152	19977	0.33	7.13
153	19977	0.31	6.73
154	19977	0.29	6.33
155	19977	0.27	5.93
147	19978	9.38	-0.25
148	19978	8.98	-0.24
149	19978	8.58	-0.22
150	19978	8.18	-0.21
151	19978	7.78	-0.2
152	19978	7.38	-0.19
153	19978	6.98	-0.18
154	19978	6.58	-0.17
155	19978	6.18	-0.16
147	19979	-5.39	-7.68
148	19979	-5.16	-7.36
149	19979	-4.93	-7.03
150	19979	-4.7	-6.7
151	19979	-4.47	-6.37
152	19979	-4.24	-6.05
153	19979	-4.01	-5.72
154	19979	-3.78	-5.39
155	19979	-3.55	-5.06
147	19980	8.05	-5.37
148	19980	7.72	-5.15
149	19980	7.38	-4.92
150	19980	7.05	-4.7
151	19980	6.72	-4.48
152	19980	6.38	-4.26
153	19980	6.05	-4.04
154	19980	5.72	-3.81
155	19980	5.39	-3.59
147	19981	-8.63	-3.97
148	19981	-8.26	-3.8
149	19981	-7.9	-3.64
150	19981	-7.54	-3.47
151	19981	-7.17	-3.3
152	19981	-6.81	-3.13
153	19981	-6.45	-2.97
154	19981	-6.08	-2.8
155	19981	-5.72	-2.63
168	19977	0.31	6.73
169	19977	0.29	6.33
170	19977	0.27	5.93
171	19977	0.26	5.53
172	19977	0.24	5.13
173	19977	0.22	4.73
174	19977	0.2	4.33
175	19977	0.18	3.93
176	19977	0.16	3.53
168	19978	6.98	-0.18
169	19978	6.58	-0.17
170	19978	6.18	-0.16
171	19978	5.78	-0.15
172	19978	5.38	-0.13
173	19978	4.98	-0.1
174	19978	4.58	-0.07
175	19978	4.16	-0.03
176	19978	3.74	0.01
168	19979	-4.01	-5.72
169	19979	-3.78	-5.39
170	19979	-3.55	-5.06
171	19979	-3.32	-4.74
172	19979	-3.08	-4.42
173	19979	-2.83	-4.11
174	19979	-2.57	-3.8
175	19979	-2.31	-3.49
176	19979	-2.04	-3.17
168	19980	6.05	-4.04
169	19980	5.72	-3.81
170	19980	5.39	-3.59
171	19980	5.05	-3.37
172	19980	4.72	-3.16
173	19980	4.39	-2.96
174	19980	4.06	-2.76
175	19980	3.74	-2.57
176	19980	3.44	-2.37
168	19981	-6.45	-2.97
169	19981	-6.08	-2.8
170	19981	-5.72	-2.63
171	19981	-5.36	-2.46
172	19981	-5.01	-2.28
173	19981	-4.66	-2.1
174	19981	-4.33	-1.92
175	19981	-4.0	-1.73
176	19981	-3.68	-1.56
189	19977	0.42	9.13
190	19977	0.4	8.73
191	19977	0.38	8.33
192	19977	0.37	7.93
193	19977	0.35	7.53
194	19977	0.33	7.13
195	19977	0.31	6.73
196	19977	0.29	6.33
197	19977	0.27	5.93
189	19978	9.38	-0.25
190	19978	8.98	-0.24
191	19978	8.58	-0.22
192	19978	8.18	-0.21
193	19978	7.78	-0.2
194	19978	7.38	-0.19
195	19978	6.98	-0.18
196	19978	6.58	-0.17
197	19978	6.18	-0.16
189	19979	-5.39	-7.68
190	19979	-5.16	-7.36
191	19979	-4.93	-7.03
192	19979	-4.7	-6.7
193	19979	-4.47	-6.37
194	19979	-4.24	-6.05
195	19979	-4.01	-5.72
196	19979	-3.78	-5.39
197	19979	-3.55	-5.06
189	19980	8.05	-5.37
190	19980	7.72	-5.15
191	19980	7.38	-4.92
192	19980	7.05	-4.7
193	19980	6.72	-4.48
194	19980	6.38	-4.26
195	19980	6.05	-4.04
196	19980	5.72	-3.81
197	19980	5.39	-3.59
189	19981	-8.63	-3.97
190	19981	-8.26	-3.8
191	19981	-7.9	-3.64
192	19981	-7.54	-3.47
193	19981	-7.17	-3.3
194	19981	-6.81	-3.13
195	19981	-6.45	-2.97
196	19981	-6.08	-2.8
197	19981	-5.72	-2.63
210	19977	0.42	9.13
211	19977	0.4	8.73
212	19977	0.38	8.33
213	19977	0.37	7.93
214	19977	0.35	7.53
215	19977	0.33	7.13
216	19977	0.31	6.73
217	19977	0.29	6.33
218	19977	0.27	5.93
210	19978	9.38	-0.25
211	19978	8.98	-0.24
212	19978	8.58	-0.22
213	19978	8.18	-0.21
214	19978	7.78	-0.2
215	19978	7.38	-0.19
216	19978	6.98	-0.18
217	19978	6.58	-0.17
218	19978	6.18	-0.16
210	19979	-5.39	-7.68
211	19979	-5.16	-7.36
212	19979	-4.93	-7.03
213	19979	-4.7	-6.7
214	19979	-4.47	-6.37
215	19979	-4.24	-6.05
216	19979	-4.01	-5.72
217	19979	-3.78	-5.39
218	19979	-3.55	-5.06
210	19980	8.05	-5.37
211	19980	7.72	-5.15
212	19980	7.38	-4.92
213	19980	7.05	-4.7
214	19980	6.72	-4.48
215	19980	6.38	-4.26
216	19980	6.05	-4.04
217	19980	5.72	-3.81
218	19980	5.39	-3.59
210	19981	-8.63	-3.97
211	19981	-8.26	-3.8
212	19981	-7.9	-3.64
213	19981	-7.54	-3.47
214	19981	-7.17	-3.3
215	19981	-6.81	-3.13
216	19981	-6.45	-2.97
217	19981	-6.08	-2.8
218	19981	-5.72	-2.63
231	19988	8.45	4.78
232	19988	8.1	4.58
233	19988	7.75	4.38
234	19988	7.4	4.19
235	19988	7.05	3.99
236	19988	6.7	3.79
237	19988	6.36	3.59
238	19988	6.01	3.4
239	19988	5.66	3.2
231	19989	-5.68	-7.76
232	19989	-5.44	-7.43
233	19989	-5.2	-7.11
234	19989	-4.97	-6.79
235	19989	-4.73	-6.46
236	19989	-4.5	-6.14
237	19989	-4.26	-5.82
238	19989	-4.02	-5.5
239	19989	-3.79	-5.17
231	19990	-9.86	-0.64
232	19990	-9.46	-0.61
233	19990	-9.06	-0.59
234	19990	-8.67	-0.56
235	19990	-8.27	-0.53
236	19990	-7.87	-0.51
237	19990	-7.47	-0.48
238	19990	-7.07	-0.46
239	19990	-6.67	-0.44
231	19991	-9.21	2.96
232	19991	-8.83	2.83
233	19991	-8.45	2.71
234	19991	-8.07	2.59
235	19991	-7.69	2.47
236	19991	-7.3	2.34
237	19991	-6.92	2.22
238	19991	-6.54	2.1
239	19991	-6.16	1.98
252	19988	5.31	3.0
253	19988	4.96	2.81
254	19988	4.62	2.61
255	19988	4.27	2.41
256	19988	3.92	2.22
257	19988	3.57	2.02
258	19988	3.22	1.82
259	19988	2.87	1.63
260	19988	2.53	1.43
252	19989	-3.55	-4.85
253	19989	-3.31	-4.53
254	19989	-3.08	-4.21
255	19989	-2.84	-3.88
256	19989	-2.59	-3.56
257	19989	-2.33	-3.24
258	19989	-2.07	-2.91
259	19989	-1.8	-2.62
260	19989	-1.52	-2.46
252	19990	-6.28	-0.42
253	19990	-5.89	-0.42
254	19990	-5.5	-0.41
255	19990	-5.11	-0.41
256	19990	-4.75	-0.4
257	19990	-4.39	-0.37
258	19990	-4.04	-0.35
259	19990	-3.68	-0.34
260	19990	-3.29	-0.31
252	19991	-5.77	1.87
253	19991	-5.39	1.77
254	19991	-4.99	1.67
255	19991	-4.6	1.57
256	19991	-4.19	1.47
257	19991	-3.78	1.35
258	19991	-3.38	1.24
259	19991	-2.96	1.13
260	19991	-2.53	1.03
273	19988	7.4	4.19
274	19988	7.05	3.99
275	19988	6.7	3.79
276	19988	6.36	3.59
277	19988	6.01	3.4
278	19988	5.66	3.2
279	19988	5.31	3.0
280	19988	4.96	2.81
281	19988	4.62	2.61
273	19989	-4.97	-6.79
274	19989	-4.73	-6.46
275	19989	-4.5	-6.14
276	19989	-4.26	-5.82
277	19989	-4.02	-5.5
278	19989	-3.79	-5.17
279	19989	-3.55	-4.85
280	19989	-3.31	-4.53
281	19989	-3.08	-4.21
273	19990	-8.67	-0.56
274	19990	-8.27	-0.53
275	19990	-7.87	-0.51
276	19990	-7.47	-0.48
277	19990	-7.07	-0.46
278	19990	-6.67	-0.44
279	19990	-6.28	-0.42
280	19990	-5.89	-0.42
281	19990	-5.5	-0.41
273	19991	-8.07	2.59
274	19991	-7.69	2.47
275	19991	-7.3	2.34
276	19991	-6.92	2.22
277	19991	-6.54	2.1
278	19991	-6.16	1.98
279	19991	-5.77	1.87
280	19991	-5.39	1.77
281	19991	-4.99	1.67
294	19988	6.36	3.59
295	19988	6.01	3.4
296	19988	5.66	3.2
297	19988	5.31	3.0
298	19988	4.96	2.81
299	19988	4.62	2.61
300	19988	4.27	2.41
301	19988	3.92	2.22
302	19988	3.57	2.02
294	19989	-4.26	-5.82
295	19989	-4.02	-5.5
296	19989	-3.79	-5.17
297	19989	-3.55	-4.85
298	19989	-3.31	-4.53
299	19989	-3.08	-4.21
300	19989	-2.84	-3.88
301	19989	-2.59	-3.56
302	19989	-2.33	-3.24
294	19990	-7.47	-0.48
295	19990	-7.07	-0.46
296	19990	-6.67	-0.44
297	19990	-6.28	-0.42
298	19990	-5.89	-0.42
299	19990	-5.5	-0.41
300	19990	-5.11	-0.41
301	19990	-4.75	-0.4
302	19990	-4.39	-0.37
294	19991	-6.92	2.22
295	19991	-6.54	2.1
296	19991	-6.16	1.98
297	19991	-5.77	1.87
298	19991	-5.39	1.77
299	19991	-4.99	1.67
300	19991	-4.6	1.57
301	19991	-4.19	1.47
302	19991	-3.78	1.35
315	19988	5.31	3.0
316	19988	4.96	2.81
317	19988	4.62	2.61
318	19988	4.27	2.41
319	19988	3.92	2.22
320	19988	3.57	2.02
321	19988	3.22	1.82
322	19988	2.87	1.63
323	19988	2.53	1.43
315	19989	-3.55	-4.85
316	19989	-3.31	-4.53
317	19989	-3.08	-4.21
318	19989	-2.84	-3.88
319	19989	-2.59	-3.56
320	19989	-2.33	-3.24
321	19989	-2.07	-2.91
322	19989	-1.8	-2.62
323	19989	-1.52	-2.46
315	19990	-6.28	-0.42
316	19990	-5.89	-0.42
317	19990	-5.5	-0.41
318	19990	-5.11	-0.41
319	19990	-4.75	-0.4
320	19990	-4.39	-0.37
321	19990	-4.04	-0.35
322	19990	-3.68	-0.34
323	19990	-3.29	-0.31
315	19991	-5.77	1.87
316	19991	-5.39	1.77
317	19991	-4.99	1.67
318	19991	-4.6	1.57
319	19991	-4.19	1.47
320	19991	-3.78	1.35
321	19991	-3.38	1.24
322	19991	-2.96	1.13
323	19991	-2.53	1.03
336	19988	5.31	3.0
337	19988	4.96	2.81
338	19988	4.62	2.61
339	19988	4.27	2.41
340	19988	3.92	2.22
341	19988	3.57	2.02
342	19988	3.22	1.82
343	19988	2.87	1.63
344	19988	2.53	1.43
336	19989	-3.55	-4.85
337	19989	-3.31	-4.53
338	19989	-3.08	-4.21
339	19989	-2.84	-3.88
340	19989	-2.59	-3.56
341	19989	-2.33	-3.24
342	19989	-2.07	-2.91
343	19989	-1.8	-2.62
344	19989	-1.52	-2.46
336	19990	-6.28	-0.42
337	19990	-5.89	-0.42
338	19990	-5.5	-0.41
339	19990	-5.11	-0.41
340	19990	-4.75	-0.4
341	19990	-4.39	-0.37
342	19990	-4.04	-0.35
343	19990	-3.68	-0.34
344	19990	-3.29	-0.31
336	19991	-5.77	1.87
337	19991	-5.39	1.77
338	19991	-4.99	1.67
339	19991	-4.6	1.57
340	19991	-4.19	1.47
341	19991	-3.78	1.35
342	19991	-3.38	1.24
343	19991	-2.96	1.13
344	19991	-2.53	1.03
357	19992	-6.54	-3.49
358	19992	-6.19	-3.3
359	19992	-5.84	-3.11
360	19992	-5.49	-2.92
361	19992	-5.14	-2.72
362	19992	-4.8	-2.52
363	19992	-4.46	-2.31
364	19992	-4.11	-2.09
365	19992	-3.75	-1.87
357	19993	0.33	-7.16
358	19993	0.32	-6.76
359	19993	0.3	-6.36
360	19993	0.28	-5.96
361	19993	0.27	-5.56
362	19993	0.27	-5.19
363	19993	0.29	-4.85
364	19993	0.31	-4.52
365	19993	0.34	-4.18
357	19994	2.15	6.58
358	19994	2.02	6.2
359	19994	1.9	5.82
360	19994	1.77	5.44
361	19994	1.65	5.06
362	19994	1.53	4.68
363	19994	1.42	4.3
364	19994	1.33	3.92
365	19994	1.24	3.5
357	19995	5.18	-4.96
358	19995	4.89	-4.68
359	19995	4.6	-4.4
360	19995	4.31	-4.13
361	19995	4.02	-3.85
362	19995	3.74	-3.57
363	19995	3.45	-3.28
364	19995	3.16	-2.98
365	19995	2.87	-2.68
357	19996	-4.03	-5.71
358	19996	-3.8	-5.39
359	19996	-3.57	-5.06
360	19996	-3.34	-4.74
361	19996	-3.12	-4.45
362	19996	-2.9	-4.17
363	19996	-2.7	-3.91
364	19996	-2.5	-3.65
365	19996	-2.31	-3.4
357	19997	-3.68	5.97
358	19997	-3.47	5.63
359	19997	-3.26	5.29
360	19997	-3.05	4.95
361	19997	-2.84	4.61
362	19997	-2.63	4.27
363	19997	-2.43	3.93
364	19997	-2.26	3.59
365	19997	-2.09	3.28
378	19992	-5.49	-2.92
379	19992	-5.14	-2.72
380	19992	-4.8	-2.52
381	19992	-4.46	-2.31
382	19992	-4.11	-2.09
383	19992	-3.75	-1.87
384	19992	-3.39	-1.66
385	19992	-3.02	-1.44
386	19992	-2.71	-1.21
378	19993	0.28	-5.96
379	19993	0.27	-5.56
380	19993	0.27	-5.19
381	19993	0.29	-4.85
382	19993	0.31	-4.52
383	19993	0.34	-4.18
384	19993	0.38	-3.85
385	19993	0.43	-3.51
386	19993	0.48	-3.19
378	19994	1.77	5.44
379	19994	1.65	5.06
380	19994	1.53	4.68
381	19994	1.42	4.3
382	19994	1.33	3.92
383	19994	1.24	3.5
384	19994	1.14	3.08
385	19994	1.03	2.65
386	19994	0.93	2.22
378	19995	4.31	-4.13
379	19995	4.02	-3.85
380	19995	3.74	-3.57
381	19995	3.45	-3.28
382	19995	3.16	-2.98
383	19995	2.87	-2.68
384	19995	2.58	-2.38
385	19995	2.28	-2.09
386	19995	1.99	-1.8
378	19996	-3.34	-4.74
379	19996	-3.12	-4.45
380	19996	-2.9	-4.17
381	19996	-2.7	-3.91
382	19996	-2.5	-3.65
383	19996	-2.31	-3.4
384	19996	-2.14	-3.14
385	19996	-1.96	-2.89
386	19996	-1.8	-2.63
378	19997	-3.05	4.95
379	19997	-2.84	4.61
380	19997	-2.63	4.27
381	19997	-2.43	3.93
382	19997	-2.26	3.59
383	19997	-2.09	3.28
384	19997	-1.9	2.99
385	19997	-1.71	2.7
386	19997	-1.5	2.42
399	19992	-7.6	-4.05
400	19992	-7.25	-3.87
401	19992	-6.89	-3.68
402	19992	-6.54	-3.49
403	19992	-6.19	-3.3
404	19992	-5.84	-3.11
405	19992	-5.49	-2.92
406	19992	-5.14	-2.72
407	19992	-4.8	-2.52
399	19993	0.39	-8.36
400	19993	0.37	-7.96
401	19993	0.35	-7.56
402	19993	0.33	-7.16
403	19993	0.32	-6.76
404	19993	0.3	-6.36
405	19993	0.28	-5.96
406	19993	0.27	-5.56
407	19993	0.27	-5.19
399	19994	2.52	7.72
400	19994	2.39	7.34
401	19994	2.27	6.96
402	19994	2.15	6.58
403	19994	2.02	6.2
404	19994	1.9	5.82
405	19994	1.77	5.44
406	19994	1.65	5.06
407	19994	1.53	4.68
399	19995	6.04	-5.79
400	19995	5.76	-5.51
401	19995	5.47	-5.23
402	19995	5.18	-4.96
403	19995	4.89	-4.68
404	19995	4.6	-4.4
405	19995	4.31	-4.13
406	19995	4.02	-3.85
407	19995	3.74	-3.57
399	19996	-4.72	-6.7
400	19996	-4.49	-6.37
401	19996	-4.26	-6.04
402	19996	-4.03	-5.71
403	19996	-3.8	-5.39
404	19996	-3.57	-5.06
405	19996	-3.34	-4.74
406	19996	-3.12	-4.45
407	19996	-2.9	-4.17
399	19997	-4.31	6.99
400	19997	-4.1	6.65
401	19997	-3.89	6.31
402	19997	-3.68	5.97
403	19997	-3.47	5.63
404	19997	-3.26	5.29
405	19997	-3.05	4.95
406	19997	-2.84	4.61
407	19997	-2.63	4.27
420	19992	-6.54	-3.49
421	19992	-6.19	-3.3
422	19992	-5.84	-3.11
423	19992	-5.49	-2.92
424	19992	-5.14	-2.72
425	19992	-4.8	-2.52
426	19992	-4.46	-2.31
427	19992	-4.11	-2.09
428	19992	-3.75	-1.87
420	19993	0.33	-7.16
421	19993	0.32	-6.76
422	19993	0.3	-6.36
423	19993	0.28	-5.96
424	19993	0.27	-5.56
425	19993	0.27	-5.19
426	19993	0.29	-4.85
427	19993	0.31	-4.52
428	19993	0.34	-4.18
420	19994	2.15	6.58
421	19994	2.02	6.2
422	19994	1.9	5.82
423	19994	1.77	5.44
424	19994	1.65	5.06
425	19994	1.53	4.68
426	19994	1.42	4.3
427	19994	1.33	3.92
428	19994	1.24	3.5
420	19995	5.18	-4.96
421	19995	4.89	-4.68
422	19995	4.6	-4.4
423	19995	4.31	-4.13
424	19995	4.02	-3.85
425	19995	3.74	-3.57
426	19995	3.45	-3.28
427	19995	3.16	-2.98
428	19995	2.87	-2.68
420	19996	-4.03	-5.71
421	19996	-3.8	-5.39
422	19996	-3.57	-5.06
423	19996	-3.34	-4.74
424	19996	-3.12	-4.45
425	19996	-2.9	-4.17
426	19996	-2.7	-3.91
427	19996	-2.5	-3.65
428	19996	-2.31	-3.4
420	19997	-3.68	5.97
421	19997	-3.47	5.63
422	19997	-3.26	5.29
423	19997	-3.05	4.95
424	19997	-2.84	4.61
425	19997	-2.63	4.27
426	19997	-2.43	3.93
427	19997	-2.26	3.59
428	19997	-2.09	3.28
441	19992	-1.86	-0.39
442	19992	-1.67	-0.21
443	19992	-1.48	-0.03
444	19992	-1.29	0.15
445	19992	-1.03	0.32
446	19992	-0.72	0.48
447	19992	-0.4	0.62
448	19992	-0.07	0.75
449	19992	0.26	0.87
441	19993	0.81	-1.77
442	19993	0.93	-1.4
443	19993	1.05	-1.02
444	19993	1.17	-0.65
445	19993	1.29	-0.25
446	19993	1.31	0.2
447	19993	1.3	0.65
448	19993	1.29	1.11
449	19993	1.27	1.57
441	19994	0.18	0.21
442	19994	0.02	-0.31
443	19994	-0.12	-0.75
444	19994	-0.24	-1.14
445	19994	-0.37	-1.52
446	19994	-0.5	-1.89
447	19994	-0.62	-2.27
448	19994	-0.75	-2.65
449	19994	-0.88	-3.03
441	19995	1.38	-0.49
442	19995	1.26	-0.14
443	19995	1.14	0.2
444	19995	1.02	0.54
445	19995	0.77	0.91
446	19995	0.5	1.29
447	19995	0.23	1.66
448	19995	-0.07	1.96
449	19995	-0.4	2.19
441	19996	-1.5	-1.69
442	19996	-1.49	-1.47
443	19996	-1.47	-1.26
444	19996	-1.45	-1.04
445	19996	-1.35	-0.83
446	19996	-1.15	-0.65
447	19996	-0.95	-0.45
448	19996	-0.77	-0.23
449	19996	-0.58	0.02
441	19997	-0.63	1.16
442	19997	-0.45	0.8
443	19997	-0.27	0.44
444	19997	-0.09	0.08
445	19997	0.09	-0.27
446	19997	0.29	-0.61
447	19997	0.51	-0.95
448	19997	0.72	-1.28
449	19997	0.93	-1.62
462	19998	4.6	-3.15
463	19998	4.28	-2.92
464	19998	3.96	-2.68
